label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
B,0.0,0.0,0.0,0.22301901876926422,-0.1717163324356079,-0.11011092364788055,0.339659184217453,-0.4906349182128906,-0.1425209641456604,0.17573252320289612,-0.7489079833030701,-0.16616055369377136,0.000309814844513312,-0.7812883853912354,-0.1878071129322052,0.3419727683067322,-0.9222939610481262,-0.0370667390525341,0.37292903661727905,-1.2831308841705322,-0.08686448633670807,0.3645099997520447,-1.5065594911575317,-0.14271774888038635,0.3453063368797302,-1.7030128240585327,-0.18846207857131958,0.18928098678588867,-0.9811086654663086,-0.03998139128088951,0.22613081336021423,-1.3815898895263672,-0.0764826238155365,0.23333901166915894,-1.6509642601013184,-0.13218772411346436,0.23170094192028046,-1.8806233406066895,-0.1766689419746399,0.050360340625047684,-0.9496668577194214,-0.06025183945894241,0.07165978103876114,-1.3220138549804688,-0.10154429823160172,0.09416034817695618,-1.5614268779754639,-0.15633229911327362,0.1044197604060173,-1.7569702863693237,-0.19490206241607666,-0.09699729084968567,-0.8481990694999695,-0.09363922476768494,-0.08214375376701355,-1.1396191120147705,-0.1306520700454712,-0.055030934512615204,-1.3319017887115479,-0.15306609869003296,-0.031966086477041245,-1.4993557929992676,-0.1703662872314453
B,0.0,0.0,0.0,0.22536763548851013,-0.1664830446243286,-0.1164383515715599,0.34553536772727966,-0.4819467067718506,-0.1522352397441864,0.186989426612854,-0.7605170607566833,-0.17838217318058014,0.01683642715215683,-0.84405916929245,-0.20294290781021118,0.3510330319404602,-0.9188728332519531,-0.048784688115119934,0.3778603672981262,-1.286424160003662,-0.10597942769527435,0.36814215779304504,-1.5176798105239868,-0.16658340394496918,0.3485748767852783,-1.7229000329971313,-0.21545523405075073,0.1985185295343399,-0.9787911176681519,-0.05058074742555618,0.2314653843641281,-1.390159010887146,-0.09560860693454742,0.23745495080947876,-1.6667529344558716,-0.15674099326133728,0.23685507476329803,-1.903977632522583,-0.20483288168907166,0.058231208473443985,-0.9462794065475464,-0.0699738934636116,0.07918056845664978,-1.3252471685409546,-0.11957477033138275,0.09901560842990875,-1.5693700313568115,-0.17714323103427887,0.10785434395074844,-1.7717602252960205,-0.21735365688800812,-0.09313075989484787,-0.8434969782829285,-0.10258729755878448,-0.08153706789016724,-1.1381211280822754,-0.1484324336051941,-0.056326862424612045,-1.3324464559555054,-0.1749163419008255,-0.034584227949380875,-1.5051419734954834,-0.19432145357131958
B,0.0,0.0,0.0,-0.24509896337985992,-0.09126991778612137,-0.09305281937122345,-0.41391387581825256,-0.3967621326446533,-0.1417531967163086,-0.2984806001186371,-0.6778661012649536,-0.18807631731033325,-0.09826622903347015,-0.7300363779067993,-0.23851872980594635,-0.4278765916824341,-0.865026593208313,-0.05956607684493065,-0.49278467893600464,-1.2207688093185425,-0.1248292550444603,-0.5062582492828369,-1.450000286102295,-0.19333843886852264,-0.5045485496520996,-1.657293438911438,-0.2521185278892517,-0.28922125697135925,-0.9542296528816223,-0.0761362835764885,-0.355197012424469,-1.3539485931396484,-0.12442949414253235,-0.37446266412734985,-1.6037733554840088,-0.18004560470581055,-0.3890901803970337,-1.8226203918457031,-0.2278294712305069,-0.14816059172153473,-0.9571545720100403,-0.10884849727153778,-0.2034907191991806,-1.3365356922149658,-0.15222607553005219,-0.2313624769449234,-1.5750532150268555,-0.19998185336589813,-0.25690940022468567,-1.785504937171936,-0.24103976786136627,-0.004203354008495808,-0.8941180109977722,-0.1557353138923645,-0.057673659175634384,-1.196312665939331,-0.19541478157043457,-0.08897563815116882,-1.391755223274231,-0.2193414866924286,-0.11644656211137772,-1.5632965564727783,-0.24322541058063507
B,0.0,0.0,0.0,-0.24487507343292236,-0.08275298029184341,-0.09429056197404861,-0.4137589931488037,-0.38595131039619446,-0.1421222984790802,-0.30683794617652893,-0.669550895690918,-0.18824824690818787,-0.11254046857357025,-0.7312576770782471,-0.23863179981708527,-0.41959357261657715,-0.8665006756782532,-0.055727988481521606,-0.48160019516944885,-1.2214983701705933,-0.12069036066532135,-0.4940335154533386,-1.450174331665039,-0.18819820880889893,-0.4904983341693878,-1.6575630903244019,-0.2458372414112091,-0.28223782777786255,-0.9565697312355042,-0.07291184365749359,-0.34144115447998047,-1.3611980676651,-0.12191678583621979,-0.3573971390724182,-1.6154927015304565,-0.17656449973583221,-0.36790063977241516,-1.836093783378601,-0.22305326163768768,-0.14168214797973633,-0.9604591727256775,-0.10739554464817047,-0.19446857273578644,-1.3488622903823853,-0.15316247940063477,-0.21884970366954803,-1.5953489542007446,-0.20167940855026245,-0.23994936048984528,-1.8109934329986572,-0.24266882240772247,0.0016487297834828496,-0.8998299241065979,-0.15611442923545837,-0.05551961436867714,-1.2086560726165771,-0.19786466658115387,-0.08721332997083664,-1.409968614578247,-0.22320492565631866,-0.11471252143383026,-1.586997389793396,-0.24807274341583252
B,0.0,0.0,0.0,-0.26550397276878357,-0.06482517719268799,-0.07905340194702148,-0.4760844111442566,-0.3366100490093231,-0.11654523015022278,-0.45585495233535767,-0.6699920296669006,-0.15405677258968353,-0.29337912797927856,-0.8278580904006958,-0.1928662806749344,-0.4690147340297699,-0.841619610786438,-0.027010325342416763,-0.5412829518318176,-1.1934583187103271,-0.08624286204576492,-0.5633729696273804,-1.4165247678756714,-0.15106336772441864,-0.5721652507781982,-1.6193439960479736,-0.20715127885341644,-0.33028578758239746,-0.9425943493843079,-0.04926757887005806,-0.409179151058197,-1.3412483930587769,-0.09267500042915344,-0.4378136396408081,-1.5801836252212524,-0.14314913749694824,-0.4603261351585388,-1.7907485961914062,-0.1863989382982254,-0.18341410160064697,-0.9572494029998779,-0.08828315883874893,-0.2569309175014496,-1.3304826021194458,-0.13219791650772095,-0.29714760184288025,-1.5603963136672974,-0.17128586769104004,-0.3344096839427948,-1.764068365097046,-0.20627504587173462,-0.01826222613453865,-0.9066243767738342,-0.14010296761989594,-0.08535721898078918,-1.2089442014694214,-0.18222284317016602,-0.12698206305503845,-1.3992823362350464,-0.20252621173858643,-0.1696176379919052,-1.572908639907837,-0.22247999906539917
B,0.0,0.0,0.0,-0.2743833065032959,-0.06955236941576004,-0.07868488132953644,-0.4790540337562561,-0.3557868003845215,-0.11101880669593811,-0.44242703914642334,-0.6909546852111816,-0.14384283125400543,-0.28808078169822693,-0.8486257791519165,-0.17825549840927124,-0.46184778213500977,-0.844409167766571,-0.018977271392941475,-0.5367727875709534,-1.2005609273910522,-0.07663606107234955,-0.5562525391578674,-1.4281585216522217,-0.13996511697769165,-0.5602766871452332,-1.632840871810913,-0.19468845427036285,-0.3222314417362213,-0.9458354115486145,-0.03952672705054283,-0.4038802683353424,-1.344172716140747,-0.08290737867355347,-0.4303690195083618,-1.5868797302246094,-0.1339731067419052,-0.4491371512413025,-1.7993735074996948,-0.1772204041481018,-0.17778292298316956,-0.9594404101371765,-0.07766899466514587,-0.2506481409072876,-1.3367369174957275,-0.12324938923120499,-0.29031074047088623,-1.5716558694839478,-0.16409873962402344,-0.3271470367908478,-1.7815653085708618,-0.20009413361549377,-0.015429547056555748,-0.9084138870239258,-0.12846210598945618,-0.07855282723903656,-1.2124568223953247,-0.1726103127002716,-0.11983839422464371,-1.4060802459716797,-0.1940908432006836,-0.16397462785243988,-1.5844496488571167,-0.21499374508857727
B,0.0,0.0,0.0,-0.25767770409584045,-0.06723257899284363,-0.09286242723464966,-0.44274723529815674,-0.364540696144104,-0.14017538726329803,-0.35253337025642395,-0.6695846319198608,-0.18474166095256805,-0.1579149067401886,-0.7276399731636047,-0.2336970865726471,-0.4517951011657715,-0.849754273891449,-0.05916707217693329,-0.522502601146698,-1.2071219682693481,-0.1227928102016449,-0.5399830341339111,-1.4358991384506226,-0.19031888246536255,-0.5409168601036072,-1.6431561708450317,-0.24895447492599487,-0.3171456456184387,-0.945399820804596,-0.07508567720651627,-0.3923916816711426,-1.347153902053833,-0.12172241508960724,-0.4162161946296692,-1.5983926057815552,-0.17304478585720062,-0.43196961283683777,-1.814337968826294,-0.21751171350479126,-0.1762491911649704,-0.9515582323074341,-0.10736733675003052,-0.24223455786705017,-1.3350672721862793,-0.14997798204421997,-0.2766167223453522,-1.5767496824264526,-0.19525563716888428,-0.30343395471572876,-1.7867494821548462,-0.2349255084991455,-0.027218801900744438,-0.8911120295524597,-0.1539723426103592,-0.08782102912664413,-1.195611834526062,-0.19528283178806305,-0.12200171500444412,-1.3930721282958984,-0.2202235609292984,-0.14941786229610443,-1.566548228263855,-0.2446337789297104
B,0.0,0.0,0.0,0.31579500436782837,-0.08258020877838135,-0.025359949097037315,0.5940269231796265,-0.24477045238018036,-0.05036250129342079,0.8245534896850586,-0.3341813087463379,-0.09628673642873764,1.012938141822815,-0.46813204884529114,-0.1399320363998413,0.3998800218105316,-0.8737743496894836,0.1328878551721573,0.5672965049743652,-1.108944296836853,0.08270751684904099,0.7267963886260986,-1.2175623178482056,0.007500458043068647,0.8709287047386169,-1.285258412361145,-0.046834882348775864,0.3119233250617981,-0.9463278651237488,0.08466020226478577,0.4891562759876251,-1.2574937343597412,0.04071111977100372,0.6701557040214539,-1.35989511013031,-0.03264513239264488,0.8434986472129822,-1.3806744813919067,-0.0862511619925499,0.20917706191539764,-0.9745414853096008,0.014204004779458046,0.38462769985198975,-1.3180034160614014,-0.045881059020757675,0.5794342160224915,-1.4129356145858765,-0.10039988160133362,0.758008599281311,-1.4210078716278076,-0.132672518491745,0.11166571080684662,-0.9617182612419128,-0.06424308568239212,0.29770901799201965,-1.2266966104507446,-0.12475436925888062,0.47017034888267517,-1.3144142627716064,-0.15338678658008575,0.6310068368911743,-1.334628701210022,-0.1672917902469635
B,0.0,0.0,0.0,0.29411080479621887,-0.05047706887125969,-0.04438145086169243,0.5759890079498291,-0.16196036338806152,-0.07963386178016663,0.8250078558921814,-0.13750700652599335,-0.1308361142873764,1.0477843284606934,-0.09780276566743851,-0.18126161396503448,0.449532151222229,-0.8548682928085327,0.08317868411540985,0.6244931817054749,-1.1209672689437866,0.03415603190660477,0.7590656876564026,-1.28290593624115,-0.029640983790159225,0.8860172629356384,-1.4086519479751587,-0.07939858734607697,0.36496874690055847,-0.9301560521125793,0.040091875940561295,0.5603768229484558,-1.2505042552947998,0.0018467429326847196,0.7311452031135559,-1.3970112800598145,-0.05394855886697769,0.8973318338394165,-1.4768764972686768,-0.0989215075969696,0.26594021916389465,-0.9554206132888794,-0.025237686932086945,0.4481693506240845,-1.2914769649505615,-0.08274079859256744,0.6217206120491028,-1.4180142879486084,-0.13023051619529724,0.7871894836425781,-1.474961519241333,-0.15931209921836853,0.16584350168704987,-0.9398637413978577,-0.10077305883169174,0.339570552110672,-1.190585970878601,-0.15820273756980896,0.4995332956314087,-1.304300308227539,-0.18448606133460999,0.6568449139595032,-1.3676981925964355,-0.19948770105838776
B,0.0,0.0,0.0,0.32101795077323914,-0.06121726334095001,-0.034790460020303726,0.6172504425048828,-0.19135966897010803,-0.06056496500968933,0.8552818894386292,-0.2876565456390381,-0.10753441601991653,0.9315498471260071,-0.5127585530281067,-0.15061864256858826,0.44275569915771484,-0.8458989262580872,0.14569734036922455,0.6211361289024353,-1.0663001537322998,0.09824071079492569,0.7894371747970581,-1.1457617282867432,0.02064347080886364,0.9310823678970337,-1.1807392835617065,-0.035035088658332825,0.35652467608451843,-0.9285555481910706,0.10331913083791733,0.554551899433136,-1.2123804092407227,0.05347742512822151,0.7505275011062622,-1.2543423175811768,-0.029725607484579086,0.9275944828987122,-1.211553931236267,-0.08760273456573486,0.25052517652511597,-0.9794746041297913,0.03786946088075638,0.4536454379558563,-1.2866597175598145,-0.02002272941172123,0.6548027396202087,-1.3161784410476685,-0.07490529865026474,0.825886070728302,-1.2559618949890137,-0.10686157643795013,0.14416562020778656,-0.9817472696304321,-0.03778175637125969,0.3593338429927826,-1.2037287950515747,-0.09410901367664337,0.5419895052909851,-1.2439035177230835,-0.12264592945575714,0.7041009068489075,-1.2068572044372559,-0.1366492062807083
B,0.0,0.0,0.0,0.3138781189918518,-0.059456247836351395,-0.03036225028336048,0.6073179841041565,-0.22223398089408875,-0.05100651830434799,0.8385830521583557,-0.3429167568683624,-0.09225543588399887,0.9409199953079224,-0.5698124766349792,-0.12878814339637756,0.4428502917289734,-0.832956075668335,0.14016199111938477,0.6276441216468811,-1.00679612159729,0.08608672767877579,0.8009895086288452,-1.0535110235214233,0.0014394724275916815,0.9497745633125305,-1.0636370182037354,-0.061261966824531555,0.35214006900787354,-0.9308981895446777,0.09708743542432785,0.5637065768241882,-1.1702276468276978,0.030640438199043274,0.7662332057952881,-1.1755543947219849,-0.06429403275251389,0.9569068551063538,-1.1041206121444702,-0.12801697850227356,0.24146854877471924,-0.9879259467124939,0.032929856330156326,0.4773220419883728,-1.2393488883972168,-0.046401046216487885,0.6869105100631714,-1.215362310409546,-0.11084620654582977,0.8726942539215088,-1.116326093673706,-0.14605751633644104,0.13188815116882324,-0.9898236989974976,-0.03893807530403137,0.39258289337158203,-1.1368303298950195,-0.11821939796209335,0.5866872668266296,-1.118808388710022,-0.15732362866401672,0.7609148621559143,-1.0468299388885498,-0.17521265149116516
B,0.0,0.0,0.0,0.23209011554718018,-0.14266058802604675,-0.12720537185668945,0.365715891122818,-0.4079687297344208,-0.17195014655590057,0.2587008774280548,-0.637515664100647,-0.2056480199098587,0.08852352201938629,-0.7184611558914185,-0.23832888901233673,0.2734207510948181,-0.9301761984825134,-0.06767911463975906,0.30072829127311707,-1.3145498037338257,-0.12953126430511475,0.29962074756622314,-1.5494412183761597,-0.18999618291854858,0.2910151779651642,-1.754296898841858,-0.23527424037456512,0.11771784722805023,-0.9912002682685852,-0.060536209493875504,0.14186836779117584,-1.4141688346862793,-0.1079961434006691,0.14720189571380615,-1.6882890462875366,-0.16853740811347961,0.14894945919513702,-1.913193941116333,-0.21438941359519958,-0.02385956421494484,-0.9626269936561584,-0.07026208937168121,-0.011810979805886745,-1.3515419960021973,-0.11551579087972641,0.006992748938500881,-1.6056157350540161,-0.1676015555858612,0.022048313170671463,-1.8133515119552612,-0.2045052945613861,-0.16748537123203278,-0.8587780594825745,-0.09410683810710907,-0.1619376689195633,-1.1654114723205566,-0.1331280618906021,-0.14265179634094238,-1.3625588417053223,-0.15231603384017944,-0.11942548304796219,-1.5343824625015259,-0.165605366230011
B,0.0,0.0,0.0,0.22829043865203857,-0.16275237500667572,-0.11636310815811157,0.3564215302467346,-0.44582119584083557,-0.1563224345445633,0.2500278055667877,-0.6939064264297485,-0.18685515224933624,0.08767757564783096,-0.7970391511917114,-0.21640457212924957,0.2753808796405792,-0.9346993565559387,-0.05875920504331589,0.30958491563796997,-1.3134567737579346,-0.11903110146522522,0.3134087026119232,-1.5449559688568115,-0.1779855489730835,0.3085380792617798,-1.7479573488235474,-0.2217307686805725,0.12374599277973175,-0.9908114671707153,-0.054584670811891556,0.15423992276191711,-1.4150203466415405,-0.10002360492944717,0.16456270217895508,-1.6840771436691284,-0.15635240077972412,0.16857127845287323,-1.9087108373641968,-0.19909612834453583,-0.01300614420324564,-0.9607836604118347,-0.06660052388906479,0.004212354775518179,-1.3457109928131104,-0.11017163097858429,0.028202662244439125,-1.5904291868209839,-0.1566367894411087,0.045262034982442856,-1.7936941385269165,-0.1896081119775772,-0.15478093922138214,-0.8608260750770569,-0.09185534715652466,-0.1463988721370697,-1.1634200811386108,-0.12890763580799103,-0.122965969145298,-1.356676459312439,-0.1445772349834442,-0.098855160176754,-1.5274208784103394,-0.15528716146945953
B,0.0,0.0,0.0,0.2372661978006363,-0.14382784068584442,-0.1326175183057785,0.37478145956993103,-0.4317573308944702,-0.17894579470157623,0.3237144649028778,-0.7274395227432251,-0.21336187422275543,0.17285364866256714,-0.8847630023956299,-0.24674075841903687,0.30582889914512634,-0.9216753244400024,-0.08519283682107925,0.3543218970298767,-1.327130675315857,-0.1529104858636856,0.35992929339408875,-1.5747195482254028,-0.21529412269592285,0.3584843873977661,-1.792141079902649,-0.26183709502220154,0.1549784243106842,-0.9849773645401001,-0.07616690546274185,0.19509027898311615,-1.4419530630111694,-0.13049815595149994,0.21080739796161652,-1.7325495481491089,-0.19211776554584503,0.22189511358737946,-1.9707437753677368,-0.2385668307542801,0.011400546878576279,-0.9616266489028931,-0.08368855714797974,0.03615981712937355,-1.3762727975845337,-0.13852877914905548,0.06508757174015045,-1.6416151523590088,-0.19304729998111725,0.0890287533402443,-1.8576420545578003,-0.23159411549568176,-0.13727830350399017,-0.8718847036361694,-0.10518486052751541,-0.12579387426376343,-1.1841200590133667,-0.1568608582019806,-0.09852498024702072,-1.3859771490097046,-0.18319326639175415,-0.06933408975601196,-1.559398889541626,-0.2007976621389389
B,0.0,0.0,0.0,0.22671188414096832,-0.153680682182312,-0.1258147805929184,0.3462957739830017,-0.4542516767978668,-0.17047035694122314,0.1684887856245041,-0.6926302313804626,-0.2049771249294281,-0.016228526830673218,-0.7559203505516052,-0.2376171499490738,0.3390786647796631,-0.9040706753730774,-0.0694069117307663,0.383924275636673,-1.2949669361114502,-0.13649457693099976,0.3978922963142395,-1.537498950958252,-0.19841693341732025,0.40148746967315674,-1.7497267723083496,-0.24455343186855316,0.17975611984729767,-0.9812415242195129,-0.06966282427310944,0.2291233241558075,-1.42131507396698,-0.12091516703367233,0.2506583333015442,-1.7082141637802124,-0.18262940645217896,0.2675749957561493,-1.9481515884399414,-0.22848297655582428,0.03744861111044884,-0.9675925970077515,-0.08768200874328613,0.07058291137218475,-1.366215705871582,-0.13685080409049988,0.10618515312671661,-1.6295109987258911,-0.19406342506408691,0.13360357284545898,-1.8461371660232544,-0.23326067626476288,-0.10698756575584412,-0.8834629058837891,-0.12006134539842606,-0.08224909007549286,-1.19382905960083,-0.15864840149879456,-0.053654734045267105,-1.3935679197311401,-0.17801226675510406,-0.02645903453230858,-1.5684252977371216,-0.19232338666915894
